NGC 104	6.02379	-72.08131	4.52	0.03	7.52	0.01	7177	27460	853000	43000	4.08	0.05	1.87	0.09	0.61	4.03	6.44	124.63	4.72	2.61	9.70	6.24	106.3	0.22	0.86	-0.65	0.12	11.9	47.4	-0.40	-0.04	5.00	0.32	100.0
NGC 288	13.18850	-26.58261	8.99	0.09	12.21	0.06	549	2637	96200	3700	8.10	0.04	2.22	0.12	3.50	5.84	8.56	95.16	1.83	1.26	9.49	5.60	9.3	0.22	0.82	-0.66	0.11	3.1	10.9	-0.31	-0.10	0.42	0.32	84.3
NGC 362	15.80942	-70.84878	8.83	0.10	9.62	0.06	2342	4286	252000	4000	6.48	0.03	1.28	0.04	0.43	2.21	3.36	86.94	4.57	2.91	9.01	6.05	7.5	0.26	0.82	-0.76	0.13	8.6	34.0	-0.38	-0.11	0.51	0.56	53.0
NGC 5634	217.40533	-5.97643	25.96	0.62	21.84	0.57	50	84	247000	48000	9.51	0.07	2.37	0.48	0.61	4.57	7.72	192.53	4.01	1.81	9.63	5.78	34.5			-0.93	0.30	5.9	24.2	-0.39	-0.08		
NGC 5694	219.90125	-26.53878	34.84	0.74	29.16	0.70	136	0	269000	25000	9.86	0.12	1.79	0.26	0.02	3.08	4.35	228.62	7.30	2.60	9.13	5.74	303.2	0.62	0.78	-0.88	0.33	9.3	33.6	-0.36	-0.06	5.62	6.40	62.3
IC 4499	225.07719	-82.21379	18.89	0.25	15.75	0.22	68	134	150000	25000	9.84	0.05	2.21	0.38	5.02	10.26	14.96	110.32	1.47	0.75	9.97	5.53	48.9	0.28	0.81	-1.22	0.15	2.9	10.5	-0.24	-0.04		
NGC 5824	225.99416	-33.06814	31.71	0.60	25.42	0.57	140	146	746000	41000	8.86	0.07	1.99	0.17	0.61	4.51	6.31	254.86	4.65	2.55	9.61	6.15	307.9	0.67	0.77	-1.30	0.41	11.3	44.8	-0.41	-0.03	6.47	2.28	99.7
Pal 5	229.01917	-0.12100	21.94	0.51	17.27	0.47	46	0	13400	2400	11.86	0.04	1.66	0.30	15.35	20.42	27.63	49.73	-0.80	-1.12	9.90	4.78	7.7	0.29	0.81	-0.84	0.19	0.7	2.1	-0.15	-0.06		
NGC 5897	229.35166	-21.01012	12.55	0.24	7.41	0.18	160	844	167000	10000	8.48	0.04	2.37	0.16	5.00	7.62	10.90	72.04	1.66	1.19	9.79	5.72	17.2	0.24	0.79	-1.01	0.11	3.6	12.5	-0.20	-0.09	1.02	0.79	82.0
NGC 5904	229.63841	2.08103	7.48	0.06	6.27	0.02	463	5285	392000	4000	5.95	0.03	1.81	0.05	1.13	3.52	5.60	81.29	3.67	2.43	9.50	5.94	52.5	0.16	0.79	-0.76	0.11	7.9	30.4	-0.37	-0.09	4.11	0.42	100.0
NGC 5927	232.00287	-50.67303	8.27	0.11	4.77	0.03	582	4302	293000	5000	7.74	0.04	1.74	0.07	1.33	3.11	5.92	64.50	3.39	2.23	9.43	5.86	33.5	0.50	0.81	-0.99	0.15	6.6	25.2	-0.31	-0.09	0.93	0.72	82.2
NGC 5946	233.86905	-50.65971	9.64	0.51	5.20	0.26	38	130	113000	16000	9.49	0.08	1.91	0.30	0.37	1.96	2.83	47.08	4.41	2.79	8.68	6.19	2.1	0.52	0.80	-0.65	0.16	6.2	24.3	-0.38	-0.11		
NGC 5986	236.51250	-37.78642	10.54	0.13	4.85	0.08	244	3733	299000	5000	7.70	0.04	1.71	0.07	0.75	2.84	4.35	68.63	4.02	2.64	9.24	6.25	5.7	0.43	0.76	-0.59	0.17	8.0	30.6	-0.33	-0.11	1.65	0.93	97.7
FSR 1716	242.62500	-53.74889	7.43	0.27	4.14	0.02	14	28	56600	19700	13.06	0.11	8.08	2.94	1.78	3.70	5.26	34.12	2.40	1.67	9.01	5.52	5.4			-0.37	0.30	3.0	11.1	-0.28	-0.12		
Pal 14	242.75250	14.95778	73.58	1.63	68.55	1.56	16	0	19100	3500	14.13	0.03	1.70	0.32	15.86	27.63	37.72	45.81	-0.83	-1.35	10.19	5.03	6.0	0.54	0.81	-1.26	0.24	0.7	2.3	-0.16	-0.01		
Lynga 7	242.76521	-55.31778	7.90	0.16	4.35	0.03	26	294	67500	9000	9.87	0.14	1.41	0.26	1.32	3.91	4.97	38.42	2.77	1.82	8.97	5.67	4.7	0.32	0.80	0.30	0.16	3.4	12.8	-0.31	-0.13		
NGC 6093	244.26004	-22.97608	10.34	0.12	3.95	0.08	3040	2285	321000	9000	7.43	0.03	1.97	0.08	0.21	1.93	2.82	62.86	5.52	3.23	8.90	6.14	9.6	0.23	0.76	-0.45	0.16	11.1	44.6	-0.45	-0.11	1.97	0.84	99.7
NGC 6121	245.89674	-26.52575	1.85	0.02	6.45	0.01	2865	10976	90400	1100	5.65	0.04	1.65	0.06	0.45	2.50	3.95	53.94	3.99	2.25	8.94	6.01	2.3	0.44	0.80	-0.33	0.15	4.7	18.8	-0.39	-0.11	0.22	0.17	81.8
NGC 6101	246.45049	-72.20219	14.45	0.19	10.36	0.15	71	76	174000	31000	8.68	0.03	2.50	0.45	5.52	9.59	13.87	88.95	1.49	0.89	9.96	5.56	81.2	0.24	0.79	-0.90	0.14	3.3	11.5	-0.24	-0.06		
NGC 6144	246.80777	-26.02350	8.15	0.13	2.50	0.02	30	664	84600	3900	9.24	0.04	2.66	0.16	1.00	3.70	4.97	28.82	3.14	1.92	9.04	5.73	5.3	0.36	0.76	0.07	0.14	3.9	15.0	-0.34	-0.12		
NGC 6139	246.91847	-38.84878	10.04	0.45	3.51	0.28	60	296	352000	34000	8.97	0.08	1.88	0.23	0.29	1.85	2.49	58.71	5.21	3.44	8.80	6.07	14.7	0.55	0.79	-0.17	0.17	11.7	46.4	-0.38	-0.10		
Terzan 3	247.16248	-35.33983	7.64	0.31	2.46	0.02	31	100	32500	9500	10.59	0.17	1.41	0.47	2.37	4.70	6.24	21.10	1.84	1.20	8.98	5.53	2.6	0.49	0.83	-0.08	0.22	2.1	7.6	-0.27	-0.10		
NGC 6171	248.13275	-13.05378	5.63	0.08	3.74	0.04	403	2095	52200	2500	7.95	0.03	2.09	0.10	1.09	3.43	4.75	30.46	2.96	1.97	9.08	5.43	7.8	0.30	0.76	-0.48	0.14	3.1	11.7	-0.35	-0.11	0.28	0.24	82.7
ESO 452-SC11	249.85417	-28.39917	7.39	0.20	2.12	0.05	39	400	27700	4800	12.25	0.18	3.35	0.66	0.39	1.32	1.76	14.65	3.62	2.58	8.19	5.28	4.4	0.32	0.81	-0.17	0.17	2.5	9.9	-0.35	-0.13		
NGC 6205	250.42181	36.45986	7.42	0.08	8.64	0.04	1158	6940	517000	11000	5.92	0.03	1.72	0.05	1.17	3.22	4.88	99.79	3.80	2.62	9.50	5.98	62.8	0.17	0.77	-0.93	0.12	8.4	31.9	-0.36	-0.09	2.38	0.36	100.0
NGC 6229	251.74525	47.52780	30.11	0.47	29.45	0.44	94	268	337000	14000	9.78	0.05	1.84	0.10	0.71	3.82	5.88	225.20	4.35	2.42	9.59	5.96	268.5	0.32	0.78	-1.17	0.18	7.2	28.0	-0.38	-0.07	1.07	0.88	80.6
NGC 6218	251.80907	-1.94853	5.11	0.05	4.57	0.02	1033	5196	109000	3000	6.62	0.03	1.89	0.06	0.92	2.93	4.40	43.81	3.35	2.13	9.09	5.76	11.7	0.26	0.80	-0.69	0.12	4.2	16.2	-0.38	-0.11	0.52	0.41	82.6
FSR 1735	253.04417	-47.05806	9.08	0.53	3.25	0.22	11	69	36800	8100	14.24	0.16	4.54	1.17	1.06	3.22	4.58	26.18	2.43	1.70	9.00	5.44	8.1	0.47	0.75	-0.11	0.22	2.5	9.3	-0.29	-0.12		
NGC 6235	253.35568	-22.17745	11.94	0.38	4.42	0.33	55	134	105000	20000	10.46	0.13	2.27	0.47	1.63	4.28	6.24	41.41	2.59	1.69	9.44	5.81	9.0	0.41	0.82	-0.30	0.19	3.1	11.5	-0.30	-0.10		
NGC 6254	254.28772	-4.10031	5.07	0.06	4.35	0.03	524	4018	197000	4000	6.67	0.04	1.75	0.06	0.98	2.97	4.50	46.36	3.55	2.24	9.22	5.84	13.0	0.24	0.79	-0.79	0.12	5.6	21.1	-0.36	-0.10	0.79	0.52	95.4
NGC 6256	254.88611	-37.12097	7.24	0.29	1.94	0.11	21	113	81200	12000	10.40	0.19	2.67	0.52	0.26	1.38	1.97	24.73	4.49	3.14	8.42	5.80	2.6	0.37	0.79	-0.10	0.20	5.3	20.8	-0.39	-0.12		
Pal 15	254.96260	-0.53900	44.10	1.14	37.28	1.10	12	0	38800	6800	13.31	0.05	1.13	0.20	8.67	20.83	28.58	183.21	0.56	-0.15	10.18	4.90	61.6	0.48	0.84	-1.11	0.26	1.1	4.0	-0.14	-0.04		
NGC 6266	255.30415	-30.11339	6.03	0.09	2.46	0.07	1879	1839	534000	27000	6.66	0.04	1.65	0.07	0.30	1.97	2.97	66.85	5.44	3.23	9.10	6.22	11.3	0.18	0.79	-0.55	0.16	12.9	50.1	-0.43	-0.11	2.47	0.47	100.0
NGC 6273	255.65749	-26.26797	8.34	0.16	1.43	0.03	378	1596	787000	48000	7.90	0.07	1.72	0.11	0.57	2.64	3.76	63.52	5.13	3.33	9.25	6.54	4.7	0.33	0.80	-0.34	0.19	15.0	58.7	-0.43	-0.10	3.44	0.74	100.0
NGC 6284	256.12011	-24.76480	14.21	0.42	6.32	0.40	37	176	284000	54000	9.98	0.15	1.89	0.36	0.40	2.28	3.38	133.10	4.89	2.79	9.24	6.07	43.6	0.38	0.77	-0.54	0.24	8.6	33.0	-0.40	-0.09		
NGC 6287	256.28890	-22.70801	7.93	0.37	1.57	0.04	25	212	142000	37000	9.29	0.25	3.13	0.98	0.49	2.14	3.07	37.89	4.34	2.96	8.85	5.90	3.6	0.47	0.80	-0.33	0.25	6.6	25.3	-0.39	-0.11		
NGC 6293	257.54250	-26.58208	9.19	0.28	1.60	0.18	68	286	108000	18000	8.94	0.12	2.04	0.39	0.36	1.68	2.39	43.56	4.87	3.23	8.62	5.95	3.6	0.43	0.78	-0.19	0.18	7.2	27.8	-0.42	-0.12		
NGC 6304	258.63440	-29.46203	6.15	0.15	2.19	0.13	122	1185	127000	13000	8.43	0.06	1.98	0.20	0.50	2.30	3.28	31.84	3.83	2.56	8.95	5.93	5.5	0.33	0.77	-0.41	0.15	5.4	20.8	-0.40	-0.12	0.42	0.53	57.4
NGC 6316	259.15542	-28.14011	11.15	0.39	3.16	0.36	34	96	347000	92000	9.03	0.18	2.01	0.52	0.44	2.30	3.36	66.44	4.97	3.02	9.02	6.15	5.7	0.45	0.78	-0.27	0.27	8.8	34.4	-0.41	-0.12		
NGC 6341	259.28076	43.13594	8.50	0.07	9.85	0.04	1205	3432	338000	6000	6.52	0.03	1.47	0.05	0.43	2.18	3.29	95.15	4.56	2.95	9.03	6.08	10.7	0.23	0.78	-0.64	0.13	9.1	35.6	-0.40	-0.11	0.73	0.70	72.4
NGC 6325	259.49633	-23.76768	7.53	0.32	1.28	0.13	16	131	140000	33000	9.91	0.23	2.82	0.80	0.22	1.50	2.10	34.24	4.97	3.32	8.57	5.99	2.9	0.52	0.80	-0.15	0.27	7.2	27.8	-0.42	-0.12		
NGC 6333	259.79909	-18.51626	8.30	0.14	1.73	0.02	193	833	274000	21000	7.87	0.06	1.74	0.14	0.42	2.07	2.99	49.18	4.89	3.16	9.00	6.08	8.2	0.33	0.79	-0.45	0.17	9.0	35.2	-0.42	-0.11	0.64	0.48	90.7
NGC 6342	260.29157	-19.58766	8.01	0.23	1.54	0.02	38	334	116000	15000	9.62	0.13	1.97	0.31	0.24	1.38	1.97	28.91	4.80	3.23	8.49	5.93	2.5	0.49	0.80	-0.22	0.19	7.1	27.7	-0.41	-0.12		
NGC 6356	260.89580	-17.81303	15.66	0.92	7.86	0.87	71	494	449000	80000	8.31	0.12	1.52	0.26	0.60	2.80	4.09	156.11	4.74	2.72	9.47	6.27	29.9	0.36	0.77	-0.66	0.24	8.6	34.0	-0.39	-0.10		
NGC 6355	260.99353	-26.35283	8.65	0.22	0.93	0.12	13	88	196000	39000	9.23	0.23	2.68	0.60	0.26	1.56	2.18	32.56	5.05	3.39	8.59	6.08	2.9	0.39	0.79	-0.24	0.26	7.9	30.8	-0.43	-0.12		
NGC 6352	261.37128	-48.42217	5.54	0.07	3.51	0.04	330	2710	85400	3100	7.89	0.03	1.38	0.06	1.24	2.58	3.81	28.87	2.96	2.02	8.93	5.71	11.2	0.39	0.81	-0.53	0.13	3.1	11.8	-0.33	-0.10	0.57	0.36	83.9
IC 1257	261.78543	-7.09306	26.59	1.43	19.27	1.36	14	196	110000	25000	12.67	0.15	2.78	0.69	1.47	6.47	9.64	117.74	2.72	1.61	10.06	5.90	26.2			-0.44	0.32	2.8	10.5	-0.34	-0.06		
Terzan 2	261.88792	-30.80233	7.75	0.33	0.74	0.16	26	134	52800	9600	13.05	0.17	3.28	0.68	0.21	1.27	1.78	20.83	4.82	3.35	8.37	5.56	4.2	0.44	0.80	-0.14	0.22	5.0	19.7	-0.42	-0.12		
NGC 6366	261.93436	-5.07986	3.44	0.05	5.23	0.04	220	2213	40400	2400	8.49	0.03	2.44	0.14	2.51	4.49	6.51	31.58	1.77	1.36	9.53	5.36	17.5	0.43	0.82	-0.62	0.14	1.8	6.5	-0.28	-0.09	0.24	0.29	53.7
Terzan 4	262.66251	-31.59553	7.59	0.31	0.82	0.20	16	63	78200	18700	13.23	0.26	3.54	0.93	0.27	1.42	2.00	26.58	4.80	3.23	8.44	5.81	2.9	0.44	0.80	-0.21	0.28	6.1	23.8	-0.42	-0.12		
HP 1	262.77167	-29.98167	7.00	0.14	1.26	0.13	74	275	225000	24000	11.75	0.14	2.86	0.35	0.18	1.52	2.13	45.35	5.48	3.57	8.44	6.13	2.8	0.47	0.79	-0.12	0.21	8.9	34.9	-0.44	-0.12		
FSR 1758	262.80000	-39.80800	11.09	0.74	3.46	0.63	59	389	228000	25000	11.58	0.13	2.49	0.32	2.00	5.95	9.28	69.31	3.32	2.08	9.79	6.06	30.6	0.41	0.78	-0.56	0.19	4.5	17.5	-0.37	-0.05		
NGC 6362	262.97910	-67.04833	7.65	0.07	5.20	0.01	439	4474	162000	4000	7.78	0.03	1.83	0.07	1.78	3.86	5.81	50.43	2.72	1.83	9.45	5.72	22.8	0.36	0.80	-0.74	0.12	3.9	14.8	-0.33	-0.09	0.59	0.41	87.1
Liller 1	263.35233	-33.38956	8.06	0.34	0.74	0.07	80	83	1490000	160000	13.47	0.16	1.82	0.22	0.10	1.34	1.87	93.79	7.14	4.57	8.35	7.22	0.4	0.47	0.80	-0.16	0.26	33.1	128.6	-0.44	-0.13		
NGC 6380	263.61861	-39.06953	9.61	0.30	2.15	0.21	35	128	129000	20000	10.45	0.17	2.48	0.45	0.50	2.32	3.33	40.01	3.98	2.74	8.93	5.89	6.1	0.44	0.79	-0.24	0.22	5.4	21.0	-0.40	-0.12		
Terzan 1	263.94667	-30.48178	5.67	0.17	2.52	0.17	25	182	71200	14100	13.27	0.22	4.40	1.02	0.73	2.41	3.41	24.67	3.08	2.13	8.93	5.60	5.0	0.35	0.82	-0.06	0.25	3.2	12.7	-0.33	-0.11		
Ton 2	264.04200	-38.55610	6.99	0.34	1.76	0.19	39	137	100000	20000	12.12	0.24	3.66	0.90	0.46	1.89	2.65	29.07	3.94	2.73	8.73	5.90	4.3	0.46	0.80	-0.13	0.24	5.1	19.9	-0.41	-0.12		
NGC 6388	264.07178	-44.73550	11.17	0.16	3.99	0.13	7280	2036	1160000	39000	6.99	0.04	1.57	0.06	0.16	1.58	2.38	133.96	6.41	3.96	9.08	6.60	10.3	0.22	0.79	-0.47	0.15	17.9	68.9	-0.45	-0.13	2.55	1.44	99.3
NGC 6402	264.40065	-3.24592	9.14	0.25	3.97	0.11	281	2553	522000	22000	7.65	0.06	1.51	0.08	1.46	4.45	6.83	99.18	3.56	2.23	9.69	6.32	33.8	0.23	0.78	-0.90	0.14	8.2	32.6	-0.37	-0.07	1.48	0.67	99.4
NGC 6401	264.65219	-23.90961	7.44	0.22	1.03	0.14	30	0	262000	51000	9.64	0.27	3.37	0.84	0.49	2.11	3.02	50.48	4.65	3.13	8.92	6.27	2.5	0.40	0.80	-0.17	0.27	8.7	34.2	-0.43	-0.12		
NGC 6397	265.17539	-53.67434	2.48	0.02	6.01	0.02	18027	11862	95400	1100	5.72 	0.03	1.42	0.04	0.05	2.44	3.56	71.83	6.10	3.26	8.53	5.98	2.3	0.40	0.82	-0.65	0.12	6.6	25.2	-0.43	-0.13	0.58	0.38	93.9
Pal 6	265.92581	-26.22500	7.05	0.45	1.19	0.40	22	42	71000	13000	12.00	0.21	4.14	0.92	0.44	1.85	2.60	30.21	3.84	2.66	8.73	5.58	4.7	0.44	0.80	-0.13	0.24	3.8	14.8	-0.41	-0.12		
NGC 6426	266.22796	3.17014	20.71	0.35	14.45	0.32	55	306	83000	10000	11.61	0.09	2.38	0.29	2.71	7.47	11.42	85.28	1.87	1.12	9.91	5.51	49.6	0.34	0.79	-0.61	0.17	2.2	8.1	-0.21	-0.09		
Djorg 1	266.86958	-33.06639	9.88	0.65	1.82	0.59	17	77	76400	24400	12.30	0.23	3.72	1.26	0.63	2.52	3.65	36.82	3.79	2.58	8.81	5.67	6.0	0.40	0.79	-0.19	0.27	4.3	17.0	-0.40	-0.12		
Terzan 5	267.02020	-24.77906	6.62	0.15	1.65	0.13	111	124	2000000	200000	13.44	0.15	1.71	0.21	0.16	1.51	2.13	89.38	6.67	4.41	8.32	7.37	1.2	0.47	0.79	-0.08	0.25	28.7	111.4	-0.43	-0.13		
NGC 6440	267.22017	-20.36042	8.25	0.24	1.23	0.03	244	131	612000	51000	9.22	0.11	2.33	0.21	0.18	1.34	1.92	59.35	5.66	3.89	8.51	6.50	3.6	0.44	0.80	-0.10	0.21	17.0	66.3	-0.44	-0.13		
NGC 6441	267.55441	-37.05145	12.73	0.16	4.78	0.15	3166	2099	1210000	49000	7.48	0.04	1.73	0.07	0.32	2.21	3.30	147.27	5.81	3.60	9.14	6.63	9.4	0.22	0.79	-0.48	0.16	17.3	67.7	-0.44	-0.13	2.08	1.28	88.5
Terzan 6	267.69325	-31.27539	7.27	0.35	0.97	0.31	27	78	231000	53000	12.08	0.24	3.67	0.97	0.18	1.32	1.86	42.54	5.27	3.74	8.30	6.22	2.9	0.44	0.80	-0.09	0.25	10.5	41.2	-0.44	-0.13		
NGC 6453	267.71551	-34.59848	10.07	0.22	2.10	0.19	33	37	152000	25000	10.13	0.16	2.55	0.46	0.30	1.66	2.38	43.96	4.87	3.27	8.69	5.92	6.9	0.41	0.80	-0.22	0.24	6.9	27.1	-0.42	-0.12		
